time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz,scenario,provider,timestamp,enodeb,drive_id
540.17,1545134908,5153.63,51.469901,7.463454,159.24,14.66,-0.14,113.51,1,-93,-9,-1,4,42,1,12896794,376,53,0.1,3.14,100,1845,suburban,o2,2018-12-18T12:08:28Z,50378,13
540.36,1545134909,5131.11,51.469973,7.463034,157.9,14.74,0.78,115.24,1,-98,-11,3,7,44,13,26378498,495,53,1,3.53,92,1815,suburban,tmobile,2018-12-18T12:08:29Z,103041,13
550.13,1545134918,5294.38,51.469481,7.465437,157.04,17.56,-0.2,103.46,1,-94,-11,10,8,37,13,13393923,318,54,0.1,6.72,51,860,suburban,vodafone,2018-12-18T12:08:38Z,52320,13
550.18,1545134919,5313.15,51.469492,7.465682,158.72,17.35,-0.06,101.07,1,-97,-9,4,7,38,1,12896794,376,54,10,10.78,74,1845,suburban,o2,2018-12-18T12:08:39Z,50378,13
550.36,1545134919,5284.35,51.469487,7.46518,158.81,17.87,0.79,105.65,1,-102,-11,0,7,40,13,26378498,495,54,0.1,1.75,42,1815,suburban,tmobile,2018-12-18T12:08:39Z,103041,13
560.2,1545134928,5464.47,51.469493,7.467875,158,17.52,0.15,85.06,1,-97,-10,1,8,33,13,13393923,318,55,5,27.59,54,860,suburban,vodafone,2018-12-18T12:08:48Z,52320,13
560.21,1545134929,5484.59,51.469509,7.468141,156.78,17.22,-0.2,84.12,1,-95,-10,1,6,40,1,12896794,376,55,6,12.78,46,1845,suburban,o2,2018-12-18T12:08:49Z,50378,13
560.37,1545134929,5455.31,51.46946,7.467627,157.15,17.25,-0,86.71,1,-98,-11,5,6,44,14,29401601,354,55,8,10.4,38,1815,suburban,tmobile,2018-12-18T12:08:49Z,114850,13
570.15,1545134938,5636.19,51.469772,7.470376,165.26,16.94,-0.21,81.69,1,-92,-11,7,6,40,13,13393923,318,56,10,32.76,86,860,suburban,vodafone,2018-12-18T12:08:58Z,52320,13
570.18,1545134938,5657.11,51.469789,7.470574,158.55,16.93,-0.21,82.02,1,-95,-8,11,7,40,1,12896794,376,56,0.1,4.47,58,1845,suburban,o2,2018-12-18T12:08:58Z,50378,13
570.35,1545134939,5626.79,51.46974,7.470122,161.32,17.12,-0.25,81.01,1,-98,-10,-4,6,43,20,31263232,281,56,0.5,9.64,46,1815,suburban,tmobile,2018-12-18T12:08:59Z,122122,13
580.2,1545134948,5811.69,51.469824,7.472915,163.14,17.51,-0.2,94.51,1,-101,-13,-2,5,31,13,13393923,318,57,0.5,5.44,48,860,suburban,vodafone,2018-12-18T12:09:08Z,52320,13
580.14,1545134948,5835.6,51.469788,7.473201,162.19,17.59,-0.18,96.11,1,-100,-11,-3,4,37,1,12896794,376,57,0.1,3.76,56,1845,suburban,o2,2018-12-18T12:09:08Z,50378,13
580.34,1545134949,5801.73,51.46981,7.472673,163.11,16.85,-0.98,95.08,1,-99,-9,4,7,41,20,31263232,281,57,9,14.08,36,1815,suburban,tmobile,2018-12-18T12:09:09Z,122122,13
590.19,1545134958,5981.48,51.469589,7.475334,161.36,15.68,-0.34,96.83,1,-99,-13,1,6,33,23,13246977,156,58,10,8.75,71,860,suburban,vodafone,2018-12-18T12:09:18Z,51746,13
590.18,1545134958,6006.07,51.469553,7.475612,156.84,15.41,-0.32,95.77,1,-96,-14,-6,6,43,13,12909339,289,58,0.5,3.47,64,1845,suburban,o2,2018-12-18T12:09:18Z,50427,13
590.37,1545134959,5973.8,51.469575,7.475108,164.94,15.93,-0.23,97.1,1,-109,-15,-4,4,39,20,31263232,281,58,0.1,2.17,65,1815,suburban,tmobile,2018-12-18T12:09:19Z,122122,13
600.14,1545134968,6128.66,51.469576000000004,7.477454,167.04,12.97,-0.16,85.66,1,-102,-13,1,8,32,9,13393922,319,59,9,28.71,61,860,suburban,vodafone,2018-12-18T12:09:28Z,52320,13
600.16,1545134969,6149.99,51.469587,7.477644,159.27,11.92,-1.12,82.88,1,-88,-11,21,5,49,13,12909339,289,59,5,5.77,60,1845,suburban,o2,2018-12-18T12:09:29Z,50427,13
600.39,1545134969,6121,51.469546,7.477247,172.41,13.31,0.15,87.39,1,-99,-13,1,8,45,25,28371200,68,59,6,5.17,36,1815,suburban,tmobile,2018-12-18T12:09:29Z,110825,13
610.14,1545134978,6203.21,51.469701,7.478455,172.32,0,-1.33,73.41,1,-88,-10,11,11,42,9,13393922,319,60,8,40.33,58,860,suburban,vodafone,2018-12-18T12:09:38Z,52320,13
610.16,1545134979,6212.53,51.469691,7.4784,166.78,0,0,74.7,1,-91,-12,4,5,47,13,12909339,289,60,9,9.49,75,1845,suburban,o2,2018-12-18T12:09:39Z,50427,13
610.35,1545134979,6207.09,51.469698,7.478431,171.12,1.3,-1.78,73.72,1,-94,-12,-4,5,48,10,26378497,496,60,7,9.87,54,1815,suburban,tmobile,2018-12-18T12:09:39Z,103041,13
620.14,1545134988,6203.21,51.469701,7.478455,172.23,0,0,73.41,1,-87,-8,4,11,41,9,13393922,319,61,2,34.26,51,860,suburban,vodafone,2018-12-18T12:09:48Z,52320,13
620.14,1545134988,6212.53,51.469691,7.4784,166.98,0,0,74.7,1,-89,-10,7,9,48,13,12909339,289,61,3,5.57,41,1845,suburban,o2,2018-12-18T12:09:48Z,50427,13
620.4,1545134989,6208.39,51.469698,7.478431,171.01,0,0,73.72,1,-92,-10,6,5,49,10,26378497,496,61,7,9.16,68,1815,suburban,tmobile,2018-12-18T12:09:49Z,103041,13
630.17,1545134998,6235,51.469853,7.479163,172.3,8.6,0.21,71.97,1,-85,-8,6,11,43,9,13393922,319,62,9,63.66,51,860,suburban,vodafone,2018-12-18T12:09:58Z,52320,13
630.17,1545134999,6260.06,51.469847,7.479223,177.65,8.5,-0.09,74.19,1,-92,-12,8,8,46,13,12909339,289,62,8,3.9,129,1845,suburban,o2,2018-12-18T12:09:59Z,50427,13
630.35,1545134999,6232.32,51.469796,7.479053,169.13,8.28,0.13,74.45,1,-86,-7,22,8,50,10,26378497,496,62,0.1,5.13,102,1815,suburban,tmobile,2018-12-18T12:09:59Z,103041,13
640.15,1545135008,6344.97,51.470155,7.480681,170.38,13.38,-0.33,71.49,1,-91,-7,14,12,36,9,13393922,319,63,3,38.77,49,860,suburban,vodafone,2018-12-18T12:10:08Z,52320,13
640.38,1545135009,6336.27,51.4701,7.480475,172.28,13.69,0.35,71.69,1,-89,-8,25,11,50,10,26378497,496,63,10,20.24,80,1815,suburban,tmobile,2018-12-18T12:10:09Z,103041,13
642.07,1545135010,6399.74,51.470262,7.481179,173.63,10.51,-1.47,73.2,1,-92,-12,9,8,46,13,12909339,289,63,9,3.49,454,1845,suburban,o2,2018-12-18T12:10:10Z,50427,13
650.16,1545135018,6437.21,51.470062,7.481753,171.39,8.74,0.59,163.23,1,-97,-8,-4,7,31,9,13393922,319,64,4,38.51,59,860,suburban,vodafone,2018-12-18T12:10:18Z,52320,13
650.26,1545135018,6461.33,51.469999,7.481827,170.96,9.07,0.74,162.15,1,-91,-11,9,7,46,13,12909339,289,64,8,4.56,54,1845,suburban,o2,2018-12-18T12:10:18Z,50427,13
650.37,1545135019,6433.21,51.470144,7.481708,172.52,8.13,1.2,159.99,1,-89,-7,19,8,49,10,26378497,496,64,0.1,3.59,80,1815,suburban,tmobile,2018-12-18T12:10:19Z,103041,13
660.16,1545135028,6554.19,51.469013,7.482187,173.55,13.15,-0.14,168.22,1,-99,-9,4,8,29,9,13393922,319,65,1,26.23,52,860,suburban,vodafone,2018-12-18T12:10:28Z,52320,13
661.22,1545135029,6595.59,51.468765,7.482309,170.82,12.55,-0.04,167.46,1,-89,-11,12,10,49,13,12909339,289,65,2,3.69,945,1845,suburban,o2,2018-12-18T12:10:29Z,50427,13
660.38,1545135030,6544.25,51.469111,7.482158,175.92,13.27,-0,165.87,1,-90,-9,2,7,50,8,29913344,432,65,3,13.49,46,1815,suburban,tmobile,2018-12-18T12:10:30Z,116849,13
670.18,1545135038,6677.85,51.467926,7.48262,173.55,10,-1.21,167.98,1,-104,-12,-3,5,27,9,13393922,319,66,8,7.41,63,860,suburban,vodafone,2018-12-18T12:10:38Z,52320,13
670.16,1545135038,6700.55,51.467841,7.48267,172.03,8.27,-1.27,167.94,1,-91,-8,28,15,44,13,12909339,289,66,2,5.08,54,1845,suburban,o2,2018-12-18T12:10:38Z,50427,13
670.38,1545135039,6669.49,51.468014,7.48259,175.29,11.16,-0.61,164.54,1,-92,-10,11,10,50,8,29913344,432,66,2,13.59,49,1815,suburban,tmobile,2018-12-18T12:10:39Z,116849,13
680.19,1545135048,6745.18,51.467329,7.482754,169.94,9.23,0.32,177.52,1,-110,-15,-4,5,25,9,13393922,319,67,0.1,4.02,62,860,suburban,vodafone,2018-12-18T12:10:48Z,52320,13
680.15,1545135048,6768.17,51.467241,7.482745,172.78,9.64,-0.02,178.87,1,-92,-8,29,9,44,13,12909339,289,67,2,3.82,57,1845,suburban,o2,2018-12-18T12:10:48Z,50427,13
680.38,1545135050,6740.48,51.467399,7.482757,172.98,8.43,0.59,175.14,1,-84,-8,19,10,57,8,29913344,432,67,1,8.51,57,1815,suburban,tmobile,2018-12-18T12:10:50Z,116849,13
690.19,1545135058,6883.5,51.466164,7.482453,169.63,13.49,0.53,197.2,1,-90,-9,27,8,44,13,12909339,289,68,5,12.45,59,1845,suburban,o2,2018-12-18T12:10:58Z,50427,13
690.34,1545135059,6848.51,51.466385,7.482574,169.9,12.69,0.3,191.44,1,-89,-7,9,11,50,8,29913344,432,68,0.1,4.6,43,1815,suburban,tmobile,2018-12-18T12:10:59Z,116849,13
693.84,1545135062,6896.83,51.465985,7.482286,170.38,10.56,-3.28,214.03,1,-121,-18,-10,2,18,10,13394435,319,68,4,2.38,2312,860,suburban,vodafone,2018-12-18T12:11:02Z,52322,13
700.15,1545135069,7017.5,51.464983,7.481588,166.6,13.98,-0.33,201.19,1,-92,-8,5,6,41,13,12909339,289,69,7,7.53,57,1845,suburban,o2,2018-12-18T12:11:09Z,50427,13
700.38,1545135069,6986.07,51.465182,7.481839,164.44,14.43,0.24,199.28,1,-81,-9,14,10,58,8,29913344,432,69,8,24.19,60,1815,suburban,tmobile,2018-12-18T12:11:09Z,116849,13
705.63,1545135073,7059.32,51.464519,7.481308,167.52,12.58,-0.08,198.69,1,-119,-9,4,7,9,50,13067273,288,69,0.5,0.67,2318,1865,suburban,vodafone,2018-12-18T12:11:13Z,51044,13
710.15,1545135078,7145.97,51.463864,7.480988,167.7,11.96,-0.57,196.9,1,-97,-9,7,7,39,13,12909339,289,70,3,2.38,57,1845,suburban,o2,2018-12-18T12:11:18Z,50427,13
710.79,1545135079,7121.96,51.463973,7.481058,168.17,12.45,-0.32,196.16,1,-110,-11,1,5,17,13,13394435,184,70,3,1.79,319,860,suburban,vodafone,2018-12-18T12:11:19Z,52322,13
710.33,1545135080,7118.1,51.464072,7.48111,168.43,12.79,0.18,196.85,1,-84,-8,12,6,56,2,29913346,433,70,4,16.57,37,1815,suburban,tmobile,2018-12-18T12:11:20Z,116849,13
720.36,1545135089,7247.98,51.462982,7.480578,170.39,12.48,0.67,196.2,1,-93,-12,3,6,46,13,12909339,289,71,1,3.65,68,1845,suburban,o2,2018-12-18T12:11:29Z,50427,13
720.34,1545135089,7221.57,51.463188,7.480686,174.15,10.49,0.81,195.94,1,-74,-6,18,13,63,2,29913346,433,71,3,16.11,47,1815,suburban,tmobile,2018-12-18T12:11:29Z,116849,13
723.01,1545135091,7259.76,51.462809,7.480502,174.69,10.61,-1.15,195.8,1,-110,-15,0,4,25,24,13246977,156,71,5,0.71,1543,860,suburban,vodafone,2018-12-18T12:11:31Z,51746,13
730.17,1545135098,7311.01,51.462496,7.48037,173.06,0,0,192.28,1,-92,-8,5,8,42,7,12909595,143,72,8,5.7,63,1845,suburban,o2,2018-12-18T12:11:38Z,50428,13
732.14,1545135100,7298.88,51.462514,7.480376,176.05,0,0,196.49,1,-104,-13,5,5,30,24,13246977,156,72,10,2.55,1316,860,suburban,vodafone,2018-12-18T12:11:40Z,51746,13
730.36,1545135100,7306.15,51.462475,7.480359,174.88,0.37,-1.49,197.98,1,-75,-6,29,12,61,2,29913346,433,72,4,17.45,35,1815,suburban,tmobile,2018-12-18T12:11:40Z,116849,13
740.96,1545135109,7319.22,51.462394,7.480314,174.28,0.99,-0.38,193.31,1,-93,-12,6,6,44,7,12909595,143,73,6,7.01,505,1845,suburban,o2,2018-12-18T12:11:49Z,50428,13
740.34,1545135109,7312.07,51.462392,7.480327,174.51,1.38,0.04,194.58,1,-79,-5,26,1,58,2,29913346,433,73,0.5,8.64,32,1815,suburban,tmobile,2018-12-18T12:11:49Z,116849,13
741.36,1545135110,7306.01,51.4624,7.480327,175.81,1.17,-0.26,194.35,1,-105,-14,1,6,29,23,13246977,156,73,5,3.36,963,860,suburban,vodafone,2018-12-18T12:11:50Z,51746,13
750.15,1545135119,7320.49,51.462387,7.480313,174.32,0,0,193.31,1,-90,-6,19,9,43,7,12909595,143,74,5,6.23,50,1845,suburban,o2,2018-12-18T12:11:59Z,50428,13
750.33,1545135120,7316.23,51.462365,7.480304,174.63,0,0,195.76,1,-80,-5,28,14,56,2,29913346,433,74,4,17.72,70,1815,suburban,tmobile,2018-12-18T12:12:00Z,116849,13
752.53,1545135121,7307.18,51.4624,7.480327,175.69,0,0,194.35,1,-104,-13,5,9,29,23,13246977,156,74,0.5,0.75,1457,860,suburban,vodafone,2018-12-18T12:12:01Z,51746,13
760.15,1545135129,7320.49,51.462387,7.480313,174.06,0,0,193.31,1,-93,-12,19,8,45,7,12909595,143,75,7,4.21,122,1845,suburban,o2,2018-12-18T12:12:09Z,50428,13
760.36,1545135129,7316.23,51.462365,7.480304,174.87,0,0,195.76,1,-84,-6,15,15,52,2,29913346,433,75,10,29.98,47,1815,suburban,tmobile,2018-12-18T12:12:09Z,116849,13
761.9,1545135130,7307.18,51.4624,7.480327,175.29,0,0,194.35,1,-109,-15,3,7,23,23,13246977,156,75,7,2.99,451,860,suburban,vodafone,2018-12-18T12:12:10Z,51746,13
770.35,1545135139,7316.23,51.462365,7.480304,174.92,0,0,195.76,1,-79,-6,28,14,57,2,29913346,433,76,1,10.77,40,1815,suburban,tmobile,2018-12-18T12:12:19Z,116849,13
771.49,1545135140,7320.49,51.462345,7.480303,173.96,0,0,191.75,1,-92,-13,5,7,47,7,12909595,143,76,2,4.3,678,1845,suburban,o2,2018-12-18T12:12:20Z,50428,13
772.76,1545135141,7307.18,51.462343,7.480327,175.27,0,0,194.49,1,-105,-14,5,9,29,23,13246977,156,76,0.1,0.29,1034,860,suburban,vodafone,2018-12-18T12:12:21Z,51746,13
780.2,1545135149,7320.49,51.462345,7.480303,174.07,0,0,191.75,1,-91,-13,22,7,47,7,12909595,143,77,9,6.86,41,1845,suburban,o2,2018-12-18T12:12:29Z,50428,13
780.33,1545135149,7316.23,51.462328,7.480264,174.98,0,0,195.76,1,-79,-6,26,1,56,2,29913346,433,77,0.1,5.8,37,1815,suburban,tmobile,2018-12-18T12:12:29Z,116849,13
781.66,1545135150,7307.18,51.462343,7.480327,175.2,0,0,194.49,1,-105,-12,4,7,27,23,13246977,156,77,9,3.45,600,860,suburban,vodafone,2018-12-18T12:12:30Z,51746,13
790.56,1545135159,7328.55,51.46222,7.480246,174.36,2.35,-0.32,194.71,1,-94,-12,4,7,44,7,12909595,143,78,6,8.6,237,1845,suburban,o2,2018-12-18T12:12:39Z,50428,13
790.34,1545135159,7318.92,51.462255,7.480234,175.02,2.8,0.1,194.91,1,-85,-5,16,8,50,2,29913346,433,78,5,14.74,104,1815,suburban,tmobile,2018-12-18T12:12:39Z,116849,13
792.03,1545135160,7317.67,51.462184,7.480273,174.07,1.68,-0.63,197.98,1,-106,-14,2,7,29,23,13246977,156,78,4,2.01,1313,860,suburban,vodafone,2018-12-18T12:12:40Z,51746,13
800.13,1545135168,7334.01,51.462189,7.480233,174.5,0,0,195.23,1,-93,-10,15,7,44,7,12909595,143,79,2,3.76,45,1845,suburban,o2,2018-12-18T12:12:48Z,50428,13
800.33,1545135169,7330.17,51.462175,7.480186,175.21,0,0,196.24,1,-86,-6,22,11,52,2,29913346,433,79,8,21.05,38,1815,suburban,tmobile,2018-12-18T12:12:49Z,116849,13
801.77,1545135170,7320.91,51.462173,7.480268,173.72,0,0,197.09,1,-107,-16,1,6,28,23,13246977,156,79,5,1.94,943,860,suburban,vodafone,2018-12-18T12:12:50Z,51746,13
810.14,1545135179,7376.77,51.462028,7.4808770000000004,174.85,11.08,0.94,92.54,1,-96,-9,15,4,39,7,12909595,143,80,0.5,2.23,93,1845,suburban,o2,2018-12-18T12:12:59Z,50428,13
810.35,1545135179,7357.91,51.46203,7.480571,177.28,8.9,1.19,94.13,1,-85,-6,21,12,52,2,29913346,433,80,5,19.13,46,1815,suburban,tmobile,2018-12-18T12:12:59Z,116849,13
815.02,1545135183,7406.09,51.462067,7.481443,177.74,10.18,-0.22,91.12,1,-102,-12,-5,6,27,14,13394435,184,80,4,1.39,1929,860,suburban,vodafone,2018-12-18T12:13:03Z,52322,13
820.16,1545135189,7475.27,51.462029,7.482298,174.64,11.13,1.05,91.26,1,-93,-9,21,9,42,7,12909595,143,81,10,5.18,45,1845,suburban,o2,2018-12-18T12:13:09Z,50428,13
822.22,1545135190,7473.1,51.462029,7.482467,171.89,11.03,-0.17,91.36,1,-107,-12,1,7,25,14,13394435,184,81,0.5,0.23,2227,860,suburban,vodafone,2018-12-18T12:13:10Z,52322,13
820.35,1545135190,7456.29,51.462027,7.482004,174.61,8.83,0.6,90.25,1,-81,-6,5,11,58,2,29913346,433,81,6,12.53,107,1815,suburban,tmobile,2018-12-18T12:13:10Z,116849,13
830.14,1545135198,7567.83,51.462014,7.483782,173.34,11.32,-1.44,90.11,1,-114,-11,-6,7,23,55,13067273,288,82,10,2.03,71,1865,suburban,vodafone,2018-12-18T12:13:18Z,51044,13
830.35,1545135199,7567.13,51.462031,7.483629,174.49,13.04,1.22,87.04,1,-87,-6,22,12,48,2,29913345,434,82,0.5,14.13,34,1815,suburban,tmobile,2018-12-18T12:13:19Z,116849,13
831.62,1545135200,7600.57,51.462002,7.484101,179.64,8.62,-1.05,112.21,1,-89,-12,6,7,50,5,12909593,141,82,2,2.91,515,1845,suburban,o2,2018-12-18T12:13:20Z,50428,13
840.14,1545135208,7700.66,51.461113,7.484545,185.34,14.45,-0.16,170.16,1,-78,-9,5,9,57,5,12909593,141,83,3,4.74,76,1845,suburban,o2,2018-12-18T12:13:28Z,50428,13
841.43,1545135209,7685.27,51.461105,7.484471,180.1,14.22,-0.74,172.05,1,-104,-15,-1,5,30,13,13394435,184,83,10,2.34,423,860,suburban,vodafone,2018-12-18T12:13:29Z,52322,13
840.35,1545135209,7671.85,51.461357,7.48448,179.97,14.27,1.38,167.04,1,-83,-5,8,8,51,2,29913345,434,83,7,16.59,101,1815,suburban,tmobile,2018-12-18T12:13:29Z,116849,13
850.16,1545135219,7847.69,51.459774,7.484468,191,14.04,-0.23,187.83,1,-79,-11,7,7,58,5,12909593,141,84,3,3.62,42,1845,suburban,o2,2018-12-18T12:13:39Z,50428,13
850.33,1545135219,7816.34,51.460022,7.484496,188.5,14.05,-0.07,185.49,1,-98,-10,2,7,41,2,29913345,434,84,1,2.99,93,1815,suburban,tmobile,2018-12-18T12:13:39Z,116849,13
852.32,1545135221,7845.88,51.459651,7.484422,192.55,14.29,0.47,188.87,1,-101,-12,4,7,31,13,13394435,184,84,9,3,880,860,suburban,vodafone,2018-12-18T12:13:41Z,52322,13
860.14,1545135228,7996.52,51.45845,7.484001,199.38,14.67,-0.01,191.81,1,-72,-7,8,12,61,1,12909595,143,85,5,4.29,35,1845,suburban,o2,2018-12-18T12:13:48Z,50428,13
860.35,1545135229,7964.23,51.458701,7.484096,195.77,14.69,0.06,191.65,1,-100,-10,1,7,40,2,29913345,434,85,3,12.07,36,1815,suburban,tmobile,2018-12-18T12:13:49Z,116849,13
862.65,1545135230,7995.95,51.458308,7.483959,199.13,14.75,-0.08,191.04,1,-105,-15,-1,8,29,13,13394435,184,85,5,3.54,1010,860,suburban,vodafone,2018-12-18T12:13:50Z,52322,13
870.13,1545135238,8144.8,51.457126,7.483555,206.57,14.97,0.43,191.6,1,-88,-16,-1,5,54,20,12909595,143,86,1,6.34,54,1845,suburban,o2,2018-12-18T12:13:58Z,50428,13
871.26,1545135239,8129.16,51.457115,7.483582,205.56,15.12,0.13,191.09,1,-98,-11,-9,6,42,7,13415170,315,86,0.5,2.57,764,860,suburban,vodafone,2018-12-18T12:13:59Z,52403,13
870.37,1545135239,8111.07,51.457386,7.483635,204.8,14.91,0.11,191.88,1,-91,-10,8,7,51,7,28371200,68,86,0.1,6.61,41,1815,suburban,tmobile,2018-12-18T12:13:59Z,110825,13
880.16,1545135249,8270.84,51.455849,7.483293,209.85,16.13,0.24,183.76,1,-94,-13,11,11,39,7,13415170,315,87,2,17.98,53,860,suburban,vodafone,2018-12-18T12:14:09Z,52403,13
880.13,1545135249,8301.76,51.45572,7.483249,215.78,16.25,0.21,183.38,1,-89,-7,12,9,44,4,12909594,142,87,2,8.63,67,1845,suburban,o2,2018-12-18T12:14:09Z,50428,13
880.53,1545135250,8266.18,51.456,7.483268,211.46,15.37,-0.8,186.83,1,-89,-10,13,11,53,7,28371200,68,87,8,16.64,115,1815,suburban,tmobile,2018-12-18T12:14:10Z,110825,13
890.12,1545135258,8429.69,51.454428,7.483689,216.62,16.83,0.04,160.88,1,-86,-5,15,11,40,7,13415170,315,88,10,15.33,51,860,suburban,vodafone,2018-12-18T12:14:18Z,52403,13
890.13,1545135259,8462.15,51.454319,7.483762,221.97,15.91,-0.46,157.58,1,-87,-6,10,10,45,4,12909594,142,88,7,23.04,38,1845,suburban,o2,2018-12-18T12:14:19Z,50428,13
890.37,1545135259,8424.73,51.454577,7.483566,220.67,16.34,0.02,163.94,1,-91,-6,8,10,46,5,28371202,67,88,9,15.5,94,1815,suburban,tmobile,2018-12-18T12:14:19Z,110825,13
900.14,1545135268,8579.88,51.453344,7.485074,225.04,15.68,1.1,135.82,1,-87,-6,20,13,38,7,13415170,315,89,4,32.29,52,860,suburban,vodafone,2018-12-18T12:14:28Z,52403,13
900.36,1545135270,8571.23,51.453488,7.484864,227.03,14.28,1.5,136.01,1,-92,-6,17,12,45,5,28371202,67,89,6,25.07,44,1815,suburban,tmobile,2018-12-18T12:14:30Z,110825,13
10.34,1545197190,120.2,51.448804,7.48838,255.29,14.95,0.42,185.95,1,-97,-6,13,15,33,13,12918809,429,0,10,21.99,45,1845,highway,o2,2018-12-19T05:26:30Z,50464,14
10.24,1545197190,112.74,51.448948,7.488427,250.87,13.77,0.02,182.32,1,-98,-7,10,12,28,7,13415170,315,0,9,7.05,72,860,highway,vodafone,2018-12-19T05:26:30Z,52403,14
10.14,1545197191,108.21,51.449054,7.488453,255.37,13.95,0.57,181.49,1,-98,-9,7,11,39,7,28371201,66,0,4,8.8,276,1815,highway,tmobile,2018-12-19T05:26:31Z,110825,14
20.41,1545197200,266.62,51.447517,7.487887,253.46,14.28,0.12,188.49,1,-95,-7,8,15,36,13,12918809,429,1,6,8.57,40,1845,highway,o2,2018-12-19T05:26:40Z,50464,14
20.1,1545197201,254.69,51.447764,7.487958,255.61,14.24,-0.17,192.49,1,-103,-8,7,7,36,9,27771909,271,1,5,13.71,35,1815,highway,tmobile,2018-12-19T05:26:41Z,108484,14
20.63,1545197201,255.7,51.447657,7.487925,249.21,13.85,-0.05,188.88,1,-110,-13,2,7,23,7,13415170,315,1,6,5.63,147,860,highway,vodafone,2018-12-19T05:26:41Z,52403,14
30.35,1545197210,413.14,51.446263,7.488357,262.08,14.74,-0.04,155.71,1,-93,-5,17,10,38,13,12918809,429,2,4,16.99,43,1845,highway,o2,2018-12-19T05:26:50Z,50464,14
30.11,1545197211,399.46,51.446461,7.488162,259.27,14.85,0.13,162.67,1,-106,-10,7,9,35,9,27771909,271,2,8,14.7,67,1815,highway,tmobile,2018-12-19T05:26:51Z,108484,14
31.08,1545197212,411.78,51.446231,7.488363,260.71,14.99,0.12,155.66,1,-104,-10,4,9,26,7,13415170,315,2,2,13.08,462,860,highway,vodafone,2018-12-19T05:26:52Z,52403,14
40.36,1545197220,565.84,51.445266,7.49005,268.04,16,0.19,128.47,1,-99,-6,15,8,34,13,12918809,429,3,6,12.28,46,1845,highway,o2,2018-12-19T05:27:00Z,50464,14
40.27,1545197220,548.32,51.445352,7.489825,266.04,16.08,0.37,129.35,1,-103,-8,7,12,24,7,13415170,315,3,4,2.91,56,860,highway,vodafone,2018-12-19T05:27:00Z,52403,14
40.12,1545197221,551.83,51.445427,7.489648,264.34,15.8,0.22,131.15,1,-102,-9,2,6,37,13,28371201,66,3,0.1,4,131,1815,highway,tmobile,2018-12-19T05:27:01Z,110825,14
50.36,1545197230,697.08,51.44464,7.491486,271.99,5.08,-2.06,126.61,1,-101,-6,27,15,30,13,12918809,429,4,6,18.07,54,1845,highway,o2,2018-12-19T05:27:10Z,50464,14
50.89,1545197231,697.09,51.444693,7.491365,268.92,9.31,-2.48,127.65,1,-107,-8,2,6,31,6,27771907,272,4,9,5.74,515,1815,highway,tmobile,2018-12-19T05:27:11Z,108484,14
51.67,1545197232,695.26,51.444627,7.491493,269.08,5.04,-2.07,126.68,1,-113,-13,-3,6,24,24,13417219,440,4,9,1.87,787,860,highway,vodafone,2018-12-19T05:27:12Z,52411,14
60.35,1545197239,706.66,51.444608,7.491564,272.15,0,0,125.08,1,-101,-6,10,10,30,13,12918809,429,5,4,6.45,40,1845,highway,o2,2018-12-19T05:27:19Z,50464,14
61.17,1545197242,723.23,51.444599,7.491616,269.84,0,0,127.34,1,-109,-10,3,5,32,6,27771907,272,5,10,6.42,505,1815,highway,tmobile,2018-12-19T05:27:22Z,108484,14
62.75,1545197243,704.63,51.444592,7.491579,269.43,0,0,126.47,1,-110,-10,-1,5,18,24,13417219,440,5,8,1.54,2964,860,highway,vodafone,2018-12-19T05:27:23Z,52411,14
70.38,1545197249,706.66,51.444608,7.491564,272.31,0,0,125.08,1,-99,-6,12,3,32,13,12918809,429,6,0.1,7.21,46,1845,highway,o2,2018-12-19T05:27:29Z,50464,14
71.08,1545197252,723.23,51.444599,7.491616,269.98,0,0,127.34,1,-109,-9,5,4,32,6,27771907,272,6,9,6.06,561,1815,highway,tmobile,2018-12-19T05:27:32Z,108484,14
75.39,1545197255,704.63,51.444592,7.491579,269.58,0,0,126.47,1,-110,-16,-6,5,26,24,13417219,440,6,0.1,0.53,2742,860,highway,vodafone,2018-12-19T05:27:35Z,52411,14
80.37,1545197260,706.66,51.444608,7.491564,272.53,0,0,125.08,1,-99,-6,14,10,34,13,12918809,429,7,5,10.89,40,1845,highway,o2,2018-12-19T05:27:40Z,50464,14
80.96,1545197262,723.23,51.444599,7.491616,270.22,0,0,127.34,1,-108,-9,4,5,32,6,27771907,272,7,1,2.61,465,1815,highway,tmobile,2018-12-19T05:27:42Z,108484,14
82.37,1545197262,704.63,51.444588,7.491598,269.69,0,0,125.82,1,-111,-12,-2,5,20,24,13417219,440,7,0.1,0.53,1697,860,highway,vodafone,2018-12-19T05:27:42Z,52411,14
90.36,1545197269,753.07,51.444098,7.491322,278.58,11.77,0.76,215.67,1,-88,-5,24,15,41,13,12918809,429,8,1,15.53,38,1845,highway,o2,2018-12-19T05:27:49Z,50464,14
